"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 01 00:19:09 GMT 2024","Sat Jun 01 00:19:09 GMT 2024","512","functional","","Codegen Process to POM @codegen","","","Codegen Start New",""
"passed","Sat Jun 01 00:18:58 GMT 2024","Sat Jun 01 00:18:58 GMT 2024","276","functional","","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Sat Jun 01 00:18:58 GMT 2024","Sat Jun 01 00:18:59 GMT 2024","333","functional","","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Sat Jun 01 00:18:54 GMT 2024","Sat Jun 01 00:18:54 GMT 2024","7","unit","","Environment Configuration","","","Check Setup Environment Default with environment",""
"failed","Sat Jun 01 00:19:13 GMT 2024","Sat Jun 01 00:19:14 GMT 2024","845","functional","","Tests for Visual Regression @visual","","","second screenshot",""
"skipped","Sat Jun 01 00:19:16 GMT 2024","Sat Jun 01 00:19:16 GMT 2024","0","webkit","","Tests for Swag","","","Logging in and out with standard user",""
"passed","Sat Jun 01 00:18:55 GMT 2024","Sat Jun 01 00:18:57 GMT 2024","1810","functional","","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Sat Jun 01 00:18:54 GMT 2024","Sat Jun 01 00:18:54 GMT 2024","33","unit","","Environment Configuration","","","Check Default with process",""
"passed","Sat Jun 01 00:18:58 GMT 2024","Sat Jun 01 00:18:58 GMT 2024","356","functional","","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"skipped","Sat Jun 01 00:19:16 GMT 2024","Sat Jun 01 00:19:16 GMT 2024","0","chromium","","Tests for Swag","","","Order from the inventory and check out",""
"failed","Sat Jun 01 00:19:15 GMT 2024","Sat Jun 01 00:19:15 GMT 2024","956","functional","","Tests for Visual Regression @visual","","","third screenshot",""
"failed","Sat Jun 01 00:19:10 GMT 2024","Sat Jun 01 00:19:11 GMT 2024","799","functional","","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Sat Jun 01 00:19:01 GMT 2024","Sat Jun 01 00:19:03 GMT 2024","2196","functional","","Codegen Process to POM @codegen","","","Codegen raw capture of ordering",""
"passed","Sat Jun 01 00:18:54 GMT 2024","Sat Jun 01 00:18:54 GMT 2024","7","unit","","Environment Configuration","","","Check Setup Environment Default with override",""
"skipped","Sat Jun 01 00:19:16 GMT 2024","Sat Jun 01 00:19:16 GMT 2024","1","webkit","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"skipped","Sat Jun 01 00:19:16 GMT 2024","Sat Jun 01 00:19:16 GMT 2024","0","chromium","","Tests for Swag","","","Logging in and out with standard user",""
"passed","Sat Jun 01 00:18:54 GMT 2024","Sat Jun 01 00:18:54 GMT 2024","11","unit","","Environment Configuration","","","Check local with process",""
"skipped","Sat Jun 01 00:19:16 GMT 2024","Sat Jun 01 00:19:16 GMT 2024","0","firefox","","Tests for Swag","","","Order from the inventory and check out",""
"skipped","Sat Jun 01 00:19:16 GMT 2024","Sat Jun 01 00:19:16 GMT 2024","0","webkit","","Tests for Swag","","","Order from the inventory and check out",""
"skipped","Sat Jun 01 00:19:16 GMT 2024","Sat Jun 01 00:19:16 GMT 2024","0","firefox","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Sat Jun 01 00:18:57 GMT 2024","Sat Jun 01 00:18:57 GMT 2024","364","functional","","Unit Tests for Allure Reports","","","Id Usage basic test",""
"passed","Sat Jun 01 00:19:07 GMT 2024","Sat Jun 01 00:19:09 GMT 2024","2088","functional","","Codegen Process to POM @codegen","","","Codegen Final Phase add Workflow",""
