"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 23:39:45 GMT 2024","Fri May 31 23:39:47 GMT 2024","1894","functional","","Codegen Process to POM @codegen","","","Codegen Phase 2 add POM",""
"skipped","Fri May 31 23:39:58 GMT 2024","Fri May 31 23:39:58 GMT 2024","0","firefox","","Tests for Swag","","","Logging in and out with standard user",""
"passed","Fri May 31 23:39:49 GMT 2024","Fri May 31 23:39:50 GMT 2024","590","functional","","Codegen Process to POM @codegen","","","Codegen Start New",""
"passed","Fri May 31 23:39:36 GMT 2024","Fri May 31 23:39:37 GMT 2024","1127","functional","","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"skipped","Fri May 31 23:39:58 GMT 2024","Fri May 31 23:39:58 GMT 2024","0","firefox","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"failed","Fri May 31 23:39:51 GMT 2024","Fri May 31 23:39:52 GMT 2024","892","functional","","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Fri May 31 23:39:35 GMT 2024","Fri May 31 23:39:35 GMT 2024","9","unit","","Environment Configuration","","","Check Setup Environment Default",""
"passed","Fri May 31 23:39:38 GMT 2024","Fri May 31 23:39:39 GMT 2024","383","functional","","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Fri May 31 23:39:35 GMT 2024","Fri May 31 23:39:35 GMT 2024","7","unit","","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Fri May 31 23:39:39 GMT 2024","Fri May 31 23:39:39 GMT 2024","315","functional","","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"skipped","Fri May 31 23:39:58 GMT 2024","Fri May 31 23:39:58 GMT 2024","0","webkit","","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
