"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 17 02:33:07 GMT 2022","Thu Nov 17 02:33:07 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with override",""
"passed","Thu Nov 17 02:33:07 GMT 2022","Thu Nov 17 02:33:09 GMT 2022","1229","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Thu Nov 17 02:33:58 GMT 2022","Thu Nov 17 02:34:03 GMT 2022","5119","e2e webkit","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"passed","Thu Nov 17 02:33:47 GMT 2022","Thu Nov 17 02:33:51 GMT 2022","3915","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"passed","Thu Nov 17 02:33:10 GMT 2022","Thu Nov 17 02:33:10 GMT 2022","466","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Epics Usage basic test",""
"skipped","Thu Nov 17 02:33:51 GMT 2022","Thu Nov 17 02:33:51 GMT 2022","359","e2e firefox","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"skipped","Thu Nov 17 02:33:35 GMT 2022","Thu Nov 17 02:33:35 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","second screenshot",""
"passed","Thu Nov 17 02:33:42 GMT 2022","Thu Nov 17 02:33:47 GMT 2022","4757","e2e firefox","src/tests/e2e/login-logout.spec.ts","Tests for Swag","","","test logging in and out with standard user",""
"passed","Thu Nov 17 02:33:07 GMT 2022","Thu Nov 17 02:33:07 GMT 2022","18","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Thu Nov 17 02:33:12 GMT 2022","Thu Nov 17 02:33:12 GMT 2022","437","functional","src/tests/functional/api-example.spec.ts","Unit Tests for Playwright API Testing","","","api test",""
"passed","Thu Nov 17 02:33:11 GMT 2022","Thu Nov 17 02:33:11 GMT 2022","462","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Attachments Usage basic test",""
"passed","Thu Nov 17 02:33:10 GMT 2022","Thu Nov 17 02:33:11 GMT 2022","539","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Thu Nov 17 02:33:07 GMT 2022","Thu Nov 17 02:33:07 GMT 2022","5","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"skipped","Thu Nov 17 02:33:41 GMT 2022","Thu Nov 17 02:33:41 GMT 2022","180","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out with visual",""
"passed","Thu Nov 17 02:33:07 GMT 2022","Thu Nov 17 02:33:07 GMT 2022","11","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Thu Nov 17 02:33:09 GMT 2022","Thu Nov 17 02:33:09 GMT 2022","484","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
"passed","Thu Nov 17 02:33:11 GMT 2022","Thu Nov 17 02:33:11 GMT 2022","265","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"skipped","Thu Nov 17 02:33:35 GMT 2022","Thu Nov 17 02:33:35 GMT 2022","0","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression","","","My first screenshot",""
"passed","Thu Nov 17 02:33:38 GMT 2022","Thu Nov 17 02:33:41 GMT 2022","2878","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","test order from the inventory and check out",""
"passed","Thu Nov 17 02:33:07 GMT 2022","Thu Nov 17 02:33:07 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default",""
