"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 18 21:47:32 GMT 2022","Fri Nov 18 21:47:32 GMT 2022","3","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check local with process",""
"passed","Fri Nov 18 21:47:36 GMT 2022","Fri Nov 18 21:47:37 GMT 2022","496","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Steps usage basic test",""
"passed","Fri Nov 18 21:47:35 GMT 2022","Fri Nov 18 21:47:36 GMT 2022","377","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Stories Usage basic test",""
"passed","Fri Nov 18 21:48:26 GMT 2022","Fri Nov 18 21:48:30 GMT 2022","3652","e2e","src/tests/e2e/order.spec.ts","Tests for Swag","","","Order from the inventory and check out with visual regression @visual",""
"passed","Fri Nov 18 21:48:19 GMT 2022","Fri Nov 18 21:48:19 GMT 2022","629","functional","src/tests/functional/screenshot.spec.ts","Tests for Visual Regression @visual","","","My first screenshot",""
"passed","Fri Nov 18 21:47:45 GMT 2022","Fri Nov 18 21:47:47 GMT 2022","2287","functional","src/tests/functional/codegen-process.spec.ts","Codegen Process to POM @codegen","","","Codegen Final Phase add Workflow",""
"passed","Fri Nov 18 21:47:36 GMT 2022","Fri Nov 18 21:47:36 GMT 2022","230","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Screenshot usage basic test",""
"passed","Fri Nov 18 21:47:32 GMT 2022","Fri Nov 18 21:47:32 GMT 2022","13","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment and override",""
"passed","Fri Nov 18 21:47:32 GMT 2022","Fri Nov 18 21:47:32 GMT 2022","14","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Default with process",""
"passed","Fri Nov 18 21:47:32 GMT 2022","Fri Nov 18 21:47:32 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check Setup Environment Default with environment",""
"passed","Fri Nov 18 21:47:33 GMT 2022","Fri Nov 18 21:47:34 GMT 2022","1047","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Labels Usage basic test",""
"passed","Fri Nov 18 21:47:32 GMT 2022","Fri Nov 18 21:47:32 GMT 2022","4","unit","src/tests/unit/dotenv.spec.ts","Environment Configuration","","","Check CI",""
"passed","Fri Nov 18 21:47:34 GMT 2022","Fri Nov 18 21:47:34 GMT 2022","391","functional","src/tests/functional/allure-reports.spec.ts","Unit Tests for Allure Reports","","","Links Usage basic test",""
